ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id
-0.90877825,-1.0754743,0.1800442,1.6840501,2.0241175,-0.26496756,-0.7843299,-0.25486314,-0.83902454,-0.9435977,-0.7377753,-0.47519606,4
-0.89153695,-1.0737824,0.18135902,1.6806695,2.0241158,-0.26433557,-0.78523815,-0.25551948,-0.8397846,-0.943654,-0.7334428,-0.4765551,4
-0.8827371,-1.0719317,0.18132077,1.6818637,2.0241168,-0.2651551,-0.78483456,-0.25519475,-0.8385498,-0.9435558,-0.7191174,-0.47837347,4
-0.8754158,-1.071244,0.18187684,1.6812739,2.0241187,-0.26435855,-0.785238,-0.2552665,-0.8356036,-0.9436975,-0.7068219,-0.47842795,4
-0.8650933,-1.0715241,0.1822454,1.682218,2.0241175,-0.2640112,-0.7849504,-0.2554061,-0.83181536,-0.94368666,-0.6933867,-0.47798967,4
-0.8556661,-1.0720273,0.18101768,1.6817139,2.0241206,-0.2630807,-0.7851916,-0.2551663,-0.8301709,-0.94306856,-0.6982631,-0.47863021,4
-0.84941983,-1.0746727,0.18123184,1.678697,2.0241172,-0.26223683,-0.78603107,-0.255587,-0.83085006,-0.9429154,-0.7066651,-0.48000744,4
-0.8464658,-1.0771059,0.18289249,1.6770753,2.0241163,-0.2634744,-0.7871329,-0.2561466,-0.8335491,-0.941207,-0.71303165,-0.48088396,4
-0.82455105,-1.0800589,0.1816928,1.678115,2.0241184,-0.26406345,-0.78654134,-0.25564587,-0.8352747,-0.93966836,-0.7009954,-0.47886807,4
-0.8093564,-1.082847,0.18247639,1.6778643,2.024119,-0.26502597,-0.78689444,-0.25591797,-0.8363483,-0.9395199,-0.6891665,-0.47301698,4
-0.80811477,-1.0843743,0.1829436,1.6776007,2.024119,-0.26595098,-0.78707606,-0.25594217,-0.8360932,-0.9393254,-0.68314093,-0.47257015,4
-0.79808635,-1.0862751,0.18305157,1.6787851,2.024121,-0.2645807,-0.7865529,-0.25584245,-0.8341175,-0.93945414,-0.6774622,-0.47412276,4
-0.79090154,-1.0876371,0.18401451,1.6752511,2.0241177,-0.2647633,-0.78772604,-0.25635144,-0.83159,-0.9379302,-0.6794525,-0.4747212,4
-0.83499503,-1.0883106,0.18344747,1.6764582,2.0241177,-0.26604763,-0.78726244,-0.25617442,-0.8307031,-0.9377572,-0.6807109,-0.47669235,4
-0.8665899,-1.0882219,0.18153505,1.6797601,2.0241177,-0.26535386,-0.78567123,-0.25538954,-0.82978415,-0.93683314,-0.6828939,-0.47634193,4
-0.88922936,-1.0881584,0.18166913,1.6816298,2.0241182,-0.26430267,-0.7849489,-0.25517878,-0.8290906,-0.936891,-0.67770964,-0.47465876,4
-0.90544987,-1.0881128,0.18318328,1.6813469,2.0241177,-0.26310587,-0.7851268,-0.25559342,-0.8254801,-0.93721426,-0.6777959,-0.47628036,4
-0.89676744,-1.0854592,0.1818494,1.679809,2.024118,-0.26255488,-0.7852546,-0.25560617,-0.82213897,-0.9365589,-0.6806539,-0.4769649,4
-0.89054525,-1.0835578,0.18186405,1.6807209,2.024115,-0.2619864,-0.784851,-0.25560558,-0.81966597,-0.9367617,-0.68290675,-0.47348934,4
-0.9018243,-1.0803138,0.18162875,1.6806065,2.024118,-0.26324078,-0.78501564,-0.25551784,-0.8196869,-0.93626696,-0.678447,-0.46967718,4
-0.9149834,-1.0773509,0.18123576,1.6805558,2.0241165,-0.2636698,-0.7852379,-0.25538892,-0.8209462,-0.93602675,-0.6783404,-0.46767992,4
-0.9056285,-1.0741862,0.1818762,1.6804065,2.0241184,-0.2629375,-0.78533775,-0.25558215,-0.8205875,-0.93546313,-0.67814046,-0.4705453,4
-0.89689493,-1.0728258,0.18223189,1.6781065,2.0241191,-0.26307872,-0.78567725,-0.2558413,-0.81990623,-0.9355805,-0.68191713,-0.47278216,4
-0.89317507,-1.071952,0.18239114,1.6809802,2.0241172,-0.26258066,-0.7845623,-0.255617,-0.8197309,-0.93558913,-0.67829823,-0.47107983,4
-0.8818799,-1.0713929,0.18105567,1.6810306,2.0241168,-0.26367882,-0.7847834,-0.25534138,-0.8186426,-0.93563426,-0.6780276,-0.471329,4
-0.8758173,-1.0712613,0.18307063,1.6804423,2.0241177,-0.2636923,-0.7851666,-0.2556614,-0.8180978,-0.93494403,-0.67241573,-0.47103015,4
-0.8714731,-1.0742582,0.18326047,1.6795585,2.0241163,-0.26399356,-0.7856338,-0.25554347,-0.815944,-0.93532103,-0.66707987,-0.4713669,4
-0.87394434,-1.0775145,0.1832757,1.6815132,2.024121,-0.26447225,-0.78452885,-0.25544292,-0.81287026,-0.9345336,-0.6661287,-0.47241592,4
-0.89246744,-1.0806205,0.18345077,1.6804804,2.0241168,-0.26529202,-0.78434396,-0.25550932,-0.8123816,-0.9342349,-0.66519535,-0.47335124,4
-0.9082784,-1.0828462,0.18287316,1.6809105,2.024119,-0.26590478,-0.78435165,-0.25549597,-0.81244195,-0.93458575,-0.66240615,-0.46979845,4
-0.91859186,-1.0853146,0.18217993,1.6814402,2.0241177,-0.26459584,-0.78401965,-0.2551994,-0.81204146,-0.93505603,-0.6596996,-0.46839118,4
-0.93410474,-1.0872176,0.18235855,1.6822484,2.024118,-0.26515144,-0.78393245,-0.25514495,-0.81151295,-0.93504894,-0.6572873,-0.46991664,4
-0.94522023,-1.0885813,0.18306579,1.6799362,2.0241163,-0.26521176,-0.78527385,-0.25572363,-0.8124273,-0.93521255,-0.65603155,-0.46939388,4
-0.9455695,-1.0890878,0.1823236,1.6793972,2.0241177,-0.26496205,-0.78482705,-0.25565693,-0.81308097,-0.9356695,-0.65584666,-0.4660448,4
-0.94480467,-1.0887789,0.18155335,1.6802891,2.0241182,-0.26528388,-0.7846758,-0.2554187,-0.81123954,-0.9356876,-0.65584004,-0.46573827,4
-0.94933355,-1.0882214,0.1807172,1.6817051,2.024119,-0.26468456,-0.7839482,-0.25514263,-0.80719835,-0.93558145,-0.6585582,-0.46360913,4
-0.9348104,-1.08715,0.18115155,1.6832607,2.024118,-0.26429287,-0.7829405,-0.25492495,-0.80428237,-0.9350858,-0.66108054,-0.46634322,4
-0.922373,-1.0848365,0.18127157,1.68279,2.0241182,-0.26624325,-0.78339463,-0.25508782,-0.8028018,-0.935137,-0.65897137,-0.4649239,4
-0.902801,-1.0821037,0.18104655,1.6801584,2.0241206,-0.2647764,-0.7837078,-0.2552615,-0.80183774,-0.9337158,-0.6566337,-0.46588987,4
-0.89030033,-1.0787342,0.18178135,1.6801416,2.0241158,-0.2651514,-0.78412837,-0.25540924,-0.80304444,-0.9316277,-0.65473473,-0.46705943,4
-0.87880445,-1.0762527,0.18144071,1.681703,2.0241177,-0.2659415,-0.78349674,-0.25520825,-0.804648,-0.9311265,-0.6533268,-0.46672222,4
-0.86955196,-1.0737016,0.18195407,1.6827273,2.024116,-0.26700476,-0.78335214,-0.25542238,-0.8054958,-0.9299825,-0.65395933,-0.4651587,4
-0.8710445,-1.0725795,0.18209949,1.6820923,2.024118,-0.26520973,-0.7836948,-0.25535065,-0.80747986,-0.9311247,-0.6546842,-0.46594796,4
-0.8716066,-1.0715401,0.18220223,1.6819246,2.0241175,-0.26418558,-0.7838313,-0.2553933,-0.80716664,-0.93232065,-0.6545911,-0.46383277,4
-0.84510374,-1.0715011,0.18318239,1.6811923,2.0241191,-0.26510128,-0.78554714,-0.2553474,-0.80428,-0.93357134,-0.6518247,-0.46382275,4
-0.82053006,-1.0724813,0.1815832,1.6805396,2.0241191,-0.26433668,-0.78387564,-0.2551878,-0.8033704,-0.934431,-0.65250725,-0.46642295,4
-0.81307423,-1.0749643,0.18223199,1.6827556,2.024118,-0.26466024,-0.7829215,-0.2550764,-0.8037748,-0.9346509,-0.65445644,-0.46527475,4
-0.79809135,-1.0774373,0.18215801,1.6811916,2.0241213,-0.26475933,-0.78371125,-0.25509065,-0.80112857,-0.93353826,-0.6558692,-0.46757334,4
-0.75933075,-1.0809649,0.18237795,1.6829659,2.0241196,-0.26415944,-0.78269625,-0.2550601,-0.79877836,-0.9329827,-0.6534184,-0.46676013,4
-0.7273304,-1.0840263,0.18270685,1.6815361,2.024119,-0.26417565,-0.78280723,-0.25534412,-0.79623115,-0.9314968,-0.64993113,-0.46751162,4
-0.7117924,-1.0864275,0.1815523,1.6828088,2.0241153,-0.26379603,-0.7825853,-0.255289,-0.7937803,-0.929687,-0.6481524,-0.4683922,4
-0.72018874,-1.0882386,0.1812704,1.681453,2.0241184,-0.2647594,-0.7834312,-0.2553559,-0.79464465,-0.9277107,-0.64796984,-0.46500304,4
-0.7367154,-1.089437,0.18145421,1.6817192,2.0241182,-0.26493454,-0.7834313,-0.2550867,-0.79469895,-0.9287218,-0.646424,-0.4635429,4
-0.74410397,-1.0898839,0.18144268,1.6825048,2.0241187,-0.2638423,-0.78288674,-0.25499934,-0.79312277,-0.9303953,-0.64602226,-0.46248648,4
-0.7489982,-1.0898724,0.18238568,1.6798075,2.0241208,-0.2628669,-0.78351104,-0.25552073,-0.79364264,-0.9311056,-0.64595497,-0.460767,4
-0.75980854,-1.0891454,0.18126756,1.6808456,2.0241168,-0.2625948,-0.78314,-0.25515988,-0.7938574,-0.92997205,-0.64583206,-0.46298805,4
-0.78205353,-1.087624,0.18206954,1.6819905,2.0241177,-0.26257238,-0.7828253,-0.25539,-0.7920984,-0.92933226,-0.6457283,-0.4636492,4
-0.8053454,-1.0854366,0.18191878,1.6811789,2.0241165,-0.2615903,-0.78340733,-0.25536713,-0.7895248,-0.9290602,-0.6461761,-0.46297628,4
-0.81085193,-1.0834819,0.18154776,1.6811222,2.0241175,-0.2617956,-0.78349024,-0.25524518,-0.7875419,-0.9276493,-0.64727855,-0.4634497,4
-0.80552506,-1.0801812,0.18123522,1.6816826,2.0241177,-0.26205632,-0.7832634,-0.25523132,-0.7871676,-0.92625475,-0.6482101,-0.46153924,4
-0.7973576,-1.0772296,0.18039566,1.681193,2.0241163,-0.26084736,-0.7828349,-0.255319,-0.78628117,-0.9249828,-0.6482435,-0.46037334,4
-0.79256374,-1.0747963,0.18083324,1.6805758,2.0241177,-0.26290497,-0.7833958,-0.25542837,-0.7862091,-0.9238138,-0.64694005,-0.46220824,4
-0.8037344,-1.0729665,0.18187508,1.6802884,2.0241144,-0.26334327,-0.7838616,-0.25574142,-0.7860366,-0.9247828,-0.6454932,-0.46414512,4
-0.8097167,-1.0719547,0.1821239,1.6796178,2.0241175,-0.26490614,-0.7842254,-0.25570226,-0.7846128,-0.9248808,-0.64581865,-0.4632477,4
-0.80833054,-1.0722929,0.18095985,1.6815505,2.0241184,-0.2645544,-0.78298694,-0.25512365,-0.78423005,-0.9242085,-0.6454185,-0.4621182,4
-0.8164247,-1.0730515,0.18110447,1.6818069,2.0241158,-0.26395646,-0.7821067,-0.255296,-0.78387594,-0.9235317,-0.64568114,-0.46188515,4
-0.8306348,-1.0750465,0.18041049,1.6817062,2.02412,-0.26437256,-0.7824136,-0.25512937,-0.7821451,-0.9240983,-0.6452433,-0.46099064,4
-0.8366954,-1.078517,0.18020064,1.682074,2.0241177,-0.26363754,-0.7824878,-0.25524867,-0.78035676,-0.9250586,-0.64461505,-0.45795697,4
-0.8348565,-1.0817887,0.1810606,1.6812525,2.0241163,-0.2638487,-0.7828889,-0.25528747,-0.7801629,-0.9248706,-0.6441335,-0.45819685,4
-0.8379269,-1.0846925,0.18159893,1.6829025,2.0241141,-0.26340988,-0.7822622,-0.25550795,-0.7813907,-0.924331,-0.64322895,-0.45636877,4
-0.84630823,-1.086956,0.18155827,1.6794564,2.0241227,-0.26259694,-0.7832876,-0.25574705,-0.7800779,-0.92443514,-0.6432461,-0.4576622,4
-0.8508592,-1.0885954,0.1817115,1.6788177,2.024115,-0.26365218,-0.78368574,-0.25580427,-0.7767439,-0.9246639,-0.6408872,-0.4607403,4
-0.85358936,-1.0897701,0.18209006,1.6796428,2.0241163,-0.2627517,-0.7834692,-0.25577506,-0.77565515,-0.9242198,-0.6386617,-0.46356267,4
-0.8639299,-1.089696,0.1813328,1.6803771,2.0241196,-0.26384893,-0.78335875,-0.25551012,-0.7760018,-0.9239357,-0.63576174,-0.46307155,4
-0.88652223,-1.0896719,0.18191442,1.681094,2.024116,-0.26286027,-0.7829418,-0.25539985,-0.7748866,-0.92467135,-0.6373247,-0.46347946,4
-0.9055422,-1.0897013,0.1815087,1.6806737,2.0241196,-0.2638511,-0.7832925,-0.25549486,-0.7738647,-0.9256771,-0.63945746,-0.46438065,4
-0.91665465,-1.0880854,0.1821037,1.679292,2.0241177,-0.2622998,-0.7832794,-0.25580966,-0.7726246,-0.92469084,-0.6393094,-0.46549082,4
-0.9232472,-1.0863601,0.18195222,1.6786364,2.0241172,-0.2634729,-0.78388387,-0.25556543,-0.77091074,-0.9243099,-0.6386921,-0.4674309,4
-0.93282497,-1.0832181,0.18157008,1.6805564,2.024118,-0.26329577,-0.78310823,-0.2554122,-0.76953495,-0.92393786,-0.63911325,-0.46692234,4
-0.9407495,-1.0805743,0.18077698,1.6831018,2.0241199,-0.2631825,-0.78178763,-0.25493386,-0.7686026,-0.9234957,-0.6385597,-0.46592805,4
-0.9388826,-1.0776812,0.18120083,1.6836218,2.0241172,-0.26327842,-0.78136164,-0.25482306,-0.7684119,-0.9231941,-0.63947195,-0.46463144,4
-0.9305023,-1.0753973,0.18179941,1.6807876,2.0241184,-0.26320463,-0.78197306,-0.25528526,-0.7687724,-0.9232333,-0.6386951,-0.46170712,4
-0.9304742,-1.0734557,0.1804544,1.6833836,2.0241199,-0.2631245,-0.7807158,-0.2546899,-0.7690545,-0.92314905,-0.63471013,-0.46045828,4
-0.9357308,-1.0723052,0.18120758,1.6835607,2.024119,-0.26417404,-0.78081405,-0.2549898,-0.7689843,-0.9225197,-0.6346782,-0.45928,4
-0.93652076,-1.0724055,0.18133546,1.68336,2.0241158,-0.2648422,-0.7808607,-0.25509372,-0.7679285,-0.92240787,-0.63561094,-0.4565619,4
-0.93377453,-1.0743513,0.1801758,1.6834061,2.0241168,-0.26442587,-0.78111017,-0.25513366,-0.76614934,-0.9233278,-0.63412607,-0.45454618,4
-0.9375647,-1.0764357,0.17940041,1.6811616,2.0241175,-0.2632414,-0.781669,-0.25510713,-0.765494,-0.92343765,-0.62953895,-0.45428798,4
-0.9399305,-1.0791093,0.18050641,1.680336,2.0241175,-0.26331532,-0.7822049,-0.25548977,-0.7652261,-0.92364806,-0.62605435,-0.45600733,4
-0.9362417,-1.0820084,0.18044451,1.6817147,2.0241177,-0.26451087,-0.78181034,-0.25515312,-0.7633996,-0.92328405,-0.6257782,-0.45816752,4
-0.92457217,-1.0847155,0.18168922,1.6810873,2.0241196,-0.2655161,-0.7822932,-0.2553509,-0.7613127,-0.92294294,-0.62975866,-0.4570472,4
-0.906565,-1.0870045,0.18084599,1.6821536,2.0241165,-0.2642791,-0.78164464,-0.25521544,-0.761023,-0.9232827,-0.6333982,-0.45535254,4
-0.8861127,-1.0887251,0.18302113,1.6804317,2.0241165,-0.26471472,-0.7827096,-0.25567487,-0.7614285,-0.92224973,-0.6364535,-0.45483226,4
-0.86309385,-1.0894367,0.18238312,1.6801106,2.0241156,-0.2634676,-0.78221214,-0.25548592,-0.76017594,-0.92228365,-0.63657373,-0.4558627,4
-0.84006596,-1.0898352,0.18104842,1.6823275,2.0241187,-0.26333323,-0.7813737,-0.25513953,-0.7591982,-0.92265666,-0.6344131,-0.45580214,4
-0.8170541,-1.0898155,0.18167502,1.6824907,2.0241153,-0.26365682,-0.78158224,-0.25532398,-0.7587458,-0.9227035,-0.6311069,-0.45323026,4
-0.7994153,-1.0897372,0.18085067,1.681584,2.0241177,-0.26435024,-0.7820618,-0.2555406,-0.7584527,-0.92289037,-0.62900627,-0.45175007,4
-0.7943223,-1.088571,0.17933498,1.6832867,2.0241163,-0.26435882,-0.7812071,-0.25522673,-0.7564893,-0.92364335,-0.62720877,-0.45356745,4
-0.81154853,-1.0865024,0.17979793,1.6803313,2.0241175,-0.26528656,-0.78197885,-0.25538313,-0.7547149,-0.9238109,-0.62583447,-0.4541352,4
-0.825865,-1.0832001,0.18019065,1.6798044,2.0241148,-0.26529709,-0.7825318,-0.2555623,-0.7541715,-0.9237857,-0.6261549,-0.45375142,4
-0.8528667,-1.0801336,0.17818011,1.6822972,2.024119,-0.26509818,-0.7812295,-0.25491273,-0.7533449,-0.9234713,-0.62322867,-0.45430773,4
-0.873327,-1.0771664,0.17927195,1.6831623,2.0241148,-0.2642843,-0.78075767,-0.25504103,-0.7523056,-0.92191094,-0.62040764,-0.4525091,4
-0.8912288,-1.0747832,0.17988391,1.6827643,2.0241199,-0.26435617,-0.7810468,-0.25515485,-0.7516315,-0.9210174,-0.6230488,-0.45201874,4
-0.90652984,-1.0732461,0.1785013,1.6829507,2.0241175,-0.2627595,-0.78043246,-0.25494456,-0.7515013,-0.9208922,-0.6222698,-0.45097217,4
-0.92203873,-1.0723246,0.17988367,1.6801274,2.024116,-0.26360068,-0.7814609,-0.2553916,-0.7510218,-0.92072487,-0.61836666,-0.4490472,4
-0.93068296,-1.0729423,0.17984606,1.6815305,2.0241175,-0.26412255,-0.78101254,-0.2551603,-0.749288,-0.9199947,-0.6165559,-0.44631094,4
-0.9357489,-1.0745361,0.17982602,1.6816171,2.0241163,-0.26321808,-0.7813016,-0.2552819,-0.7478805,-0.92041874,-0.61606616,-0.44616893,4
-0.9409673,-1.0764204,0.1797707,1.682634,2.0241203,-0.26289663,-0.78086084,-0.25503722,-0.74879074,-0.9199207,-0.6154074,-0.44595662,4
-0.947576,-1.079386,0.1804873,1.6828785,2.0241184,-0.26412222,-0.7807254,-0.25509956,-0.750039,-0.9198811,-0.6179446,-0.4458409,4
-0.95284164,-1.0822434,0.18073432,1.6802402,2.024119,-0.26487222,-0.7813275,-0.255519,-0.7491045,-0.9189379,-0.62090063,-0.44754875,4
-0.96332276,-1.0850167,0.18019201,1.6813399,2.0241153,-0.26452574,-0.78096175,-0.2554094,-0.74817526,-0.919484,-0.6225617,-0.44711193,4
-0.9714089,-1.0869445,0.18064615,1.6809897,2.0241206,-0.26514557,-0.7813757,-0.2553599,-0.7484398,-0.9195213,-0.6210975,-0.44767407,4
-0.9753496,-1.0884789,0.18091479,1.6811595,2.0241184,-0.2645777,-0.78138244,-0.25553027,-0.7471956,-0.91903913,-0.6194841,-0.44671464,4
-0.9820104,-1.0890645,0.1809682,1.681821,2.0241175,-0.26492393,-0.7812023,-0.25537103,-0.7450568,-0.9189444,-0.6187452,-0.44747064,4
-0.98431504,-1.0895333,0.18119767,1.6808146,2.0241168,-0.26305202,-0.7809036,-0.2553824,-0.7431717,-0.91805464,-0.6176801,-0.45008796,4
-0.97268265,-1.0893219,0.18134299,1.6805604,2.0241172,-0.26439446,-0.7815019,-0.25541425,-0.74236065,-0.9167872,-0.6156682,-0.44928944,4
-0.96546674,-1.0886866,0.18180911,1.6816629,2.0241191,-0.26592928,-0.78119123,-0.2553068,-0.7420049,-0.9159982,-0.6133375,-0.4491387,4
-0.9619305,-1.087212,0.18170726,1.6810105,2.024116,-0.26654163,-0.78147084,-0.2552437,-0.7392674,-0.9159226,-0.61226094,-0.44879976,4
-0.9578975,-1.0854013,0.18192674,1.6820496,2.0241184,-0.26634693,-0.7811032,-0.25528508,-0.73810804,-0.9162748,-0.612655,-0.44836995,4
-0.95632964,-1.0826827,0.1833313,1.6802317,2.0241213,-0.26563093,-0.7814388,-0.25575262,-0.73985744,-0.9161256,-0.6133282,-0.44843704,4
-0.95094955,-1.079544,0.18325958,1.681728,2.024119,-0.2659799,-0.78253365,-0.25602943,-0.73814696,-0.91655904,-0.61381066,-0.44899276,4
-0.94737923,-1.0766577,0.18209514,1.6803596,2.0241184,-0.26584792,-0.7813316,-0.25543144,-0.73580825,-0.9180048,-0.6141563,-0.44766113,4
-0.94257134,-1.0746347,0.18191795,1.6802475,2.0241187,-0.26491323,-0.78147966,-0.25558946,-0.7345218,-0.91916317,-0.6148372,-0.44626245,4
-0.9427871,-1.0736306,0.18176937,1.6817929,2.0241158,-0.2653383,-0.780823,-0.25543663,-0.7331162,-0.9191173,-0.6143851,-0.44670287,4
-0.9450837,-1.0723885,0.18215996,1.6822835,2.0241177,-0.26560584,-0.78069204,-0.25540766,-0.7336517,-0.9186397,-0.6133934,-0.44668895,4
-0.944899,-1.0725906,0.1822864,1.6801553,2.0241163,-0.26488608,-0.7811781,-0.2556174,-0.7341163,-0.91770655,-0.61190295,-0.44427025,4
-0.9367787,-1.0741862,0.18102676,1.681224,2.0241196,-0.2652932,-0.7806623,-0.2551362,-0.7342331,-0.9163967,-0.6107708,-0.44366443,4
-0.91553444,-1.0764691,0.18230064,1.6818069,2.0241182,-0.2647171,-0.7806878,-0.25529805,-0.73384243,-0.9151511,-0.6117601,-0.44487333,4
-0.88397974,-1.0797905,0.18221672,1.6819595,2.0241187,-0.2650103,-0.780585,-0.2553204,-0.7332351,-0.9145371,-0.61454874,-0.44389212,4
-0.8547658,-1.0829861,0.18131553,1.6833497,2.0241168,-0.2653442,-0.77968526,-0.2550191,-0.7320695,-0.91489935,-0.6140663,-0.44183153,4
-0.8338748,-1.0854921,0.18147768,1.6808467,2.0241191,-0.26457277,-0.7803027,-0.255352,-0.7308405,-0.91518164,-0.6119453,-0.44286168,4
-0.8186641,-1.0878663,0.18155923,1.6806663,2.0241203,-0.26521766,-0.78081626,-0.2553146,-0.729992,-0.9149816,-0.6108301,-0.44353256,4
-0.8127069,-1.0889075,0.1799707,1.682614,2.0241196,-0.2645103,-0.77972823,-0.25481692,-0.7285446,-0.9155084,-0.60985446,-0.44536474,4
-0.80321145,-1.0894897,0.18025586,1.683287,2.024118,-0.26456603,-0.7794332,-0.25475162,-0.7275349,-0.91620725,-0.6089276,-0.44638473,4
-0.79508114,-1.0899068,0.17884062,1.6841424,2.0241182,-0.26354572,-0.77917725,-0.25459108,-0.727863,-0.9159041,-0.6082633,-0.4438946,4
-0.7846442,-1.0894843,0.18004914,1.682882,2.0241225,-0.26412028,-0.779772,-0.25484464,-0.727482,-0.9150511,-0.60819185,-0.44336805,4
-0.7782895,-1.088724,0.18144052,1.6815917,2.0241144,-0.26423684,-0.7799215,-0.25538832,-0.7253185,-0.9145054,-0.6083974,-0.44463706,4
-0.79052615,-1.0868942,0.17981221,1.6824477,2.0241187,-0.26441887,-0.7795596,-0.25489804,-0.72594786,-0.9139355,-0.6081277,-0.4461422,4
-0.81573915,-1.0847427,0.1795446,1.6841135,2.0241182,-0.26494572,-0.7788623,-0.2546024,-0.72651625,-0.9144162,-0.6076903,-0.44434983,4
-0.818103,-1.0825508,0.18046468,1.6840413,2.0241203,-0.26451173,-0.7789696,-0.25475156,-0.72524637,-0.91481173,-0.60775226,-0.43998876,4
-0.82093453,-1.0800922,0.1800553,1.6845115,2.0241187,-0.2644609,-0.7786737,-0.25457448,-0.7239871,-0.9134849,-0.60803735,-0.4367094,4
-0.82905585,-1.077362,0.18095149,1.6836925,2.0241153,-0.2636975,-0.7784078,-0.2550224,-0.7227093,-0.9125303,-0.6090955,-0.4365893,4
-0.8376128,-1.0751247,0.18087323,1.6834987,2.0241172,-0.26367527,-0.778839,-0.2547044,-0.7210572,-0.9122911,-0.60986376,-0.43944407,4
-0.85122454,-1.0737203,0.18191111,1.6842892,2.0241187,-0.26428765,-0.77864134,-0.25478187,-0.72083473,-0.91216946,-0.609374,-0.4422872,4
-0.8566127,-1.0725944,0.18214718,1.6842287,2.0241165,-0.2636067,-0.77852726,-0.25489753,-0.72048086,-0.9126413,-0.6085832,-0.4461711,4
-0.85881585,-1.0733618,0.18277813,1.6844269,2.0241165,-0.26564255,-0.77884644,-0.25495908,-0.71882397,-0.9129344,-0.6080166,-0.44911924,4
-0.8598869,-1.0753889,0.18245737,1.6811613,2.0241182,-0.2640919,-0.77972835,-0.25536585,-0.7173345,-0.9134563,-0.6076106,-0.45088375,4
-0.8630818,-1.0779693,0.18172821,1.682323,2.0241165,-0.26545462,-0.77945125,-0.25520352,-0.7153478,-0.9139266,-0.6073196,-0.45047686,4
-0.8717692,-1.0809212,0.18151893,1.6812642,2.0241177,-0.26497895,-0.7803079,-0.25519317,-0.7138074,-0.91367817,-0.60711116,-0.4499676,4
-0.88384426,-1.083618,0.18161282,1.6823329,2.024114,-0.26513916,-0.7799197,-0.2551947,-0.71348935,-0.91389966,-0.60696185,-0.4496282,4
-0.8938887,-1.0856879,0.18199442,1.6821648,2.024116,-0.26498887,-0.7799888,-0.2552877,-0.7144231,-0.9140532,-0.60685486,-0.4497489,4
-0.90536654,-1.0877653,0.18290314,1.6816593,2.0241187,-0.26407206,-0.7803112,-0.25539044,-0.71580184,-0.9140115,-0.6067782,-0.44918445,4
-0.9190857,-1.089377,0.1830824,1.6795973,2.0241165,-0.26307288,-0.7807086,-0.2555808,-0.7156606,-0.9130305,-0.6067232,-0.44571543,4
-0.92905086,-1.0904485,0.18107617,1.6833639,2.0241187,-0.26328075,-0.77882,-0.255098,-0.7156207,-0.91240805,-0.60705936,-0.4426761,4
-0.9360149,-1.0911986,0.18155113,1.6836928,2.0241144,-0.26421738,-0.7787092,-0.2554092,-0.7149759,-0.91209817,-0.60713655,-0.44384667,4
-0.93555516,-1.091098,0.1800186,1.68352,2.0241182,-0.2648045,-0.7785072,-0.25474072,-0.7141231,-0.91146386,-0.60697985,-0.4465112,4
-0.93868685,-1.0900034,0.18027799,1.6841966,2.0241191,-0.2653822,-0.7783986,-0.2547423,-0.71293247,-0.91119814,-0.60686785,-0.44762614,4
-0.93268144,-1.0880883,0.18084738,1.6832621,2.0241177,-0.2640605,-0.7782967,-0.2551075,-0.712341,-0.9111095,-0.6067875,-0.44811654,4
-0.91343665,-1.0859065,0.18051974,1.6826974,2.0241187,-0.26423544,-0.77873147,-0.25504127,-0.7105753,-0.91146976,-0.6067298,-0.4498437,4
-0.9040316,-1.0834374,0.18108001,1.6823266,2.0241208,-0.2646974,-0.77918446,-0.25486985,-0.70977247,-0.91222,-0.60668874,-0.44785807,4
-0.91221106,-1.0802281,0.18157858,1.6819993,2.0241175,-0.26415795,-0.7796232,-0.2551082,-0.71056354,-0.91253304,-0.60665905,-0.44608718,4
-0.924256,-1.0769099,0.18184642,1.6819943,2.0241175,-0.2644796,-0.7798364,-0.2551436,-0.70958173,-0.9122096,-0.60663784,-0.44402224,4
-0.9356896,-1.074624,0.18278158,1.6784765,2.0241206,-0.2644943,-0.780521,-0.25562477,-0.708208,-0.9111438,-0.6066228,-0.4447525,4
-0.9405528,-1.0737878,0.18389456,1.6794589,2.0241165,-0.2645494,-0.78027755,-0.25564912,-0.7074035,-0.91056246,-0.6066119,-0.44426504,4
-0.9432408,-1.0735134,0.18286759,1.679789,2.0241187,-0.26490316,-0.78037125,-0.2554318,-0.7057197,-0.9096549,-0.60657513,-0.44086686,4
-0.9426516,-1.0743785,0.18188426,1.6800964,2.0241187,-0.26381415,-0.78045464,-0.2553433,-0.7037856,-0.9095112,-0.60656154,-0.4380683,4
