Latitude,Longitude,Type,Depth,Magnitude
41.11,143.5,0,25,6
41097,143204,0,30,5.8
41444,142815,0,29.3,6.1
41.43,142864,0,25,7.9
39856,143745,0,25,6.5
40.82,142198,0,59.3,5.7
41.35,142614,0,43.3,6.1
12678,141471,0,20,5.7
41506,142717,0,37.1,6.1
39808,143233,0,43,6.5
39698,143516,0,27.8,6.1
40699,144192,0,20,6.3
39684,143366,0,34.9,6.1
-55446,-27854,0,15,5.8
35626,141955,0,20,6.3
40941,143458,0,37.4,6.1
40.15,144063,0,15,5.9
-30799,-178.11,0,55,7
48737,154903,0,51.9,5.8
-30725,-178087,0,50,6.9
44822,150219,0,28.3,7
44758,150255,0,35,5.9
41162,143667,0,30,5.6
44878,150186,0,31.3,6.3
44737,150244,0,30,5.8
41529,143031,0,45.1,6
40.25,142.51,0,48.5,6
-41659,172.02,0,20,7.2
40881,143178,0,27.6,6.6
-6799,118853,0,619.1,6.2
-41939,171999,0,15,5.7
40179,143.29,0,31.8,6.1
-30786,-177.63,0,30,5.9
-2.85,139353,0,45,7.5
52215,172763,0,20.5,5.7
44.65,150259,0,24.2,5.9
-30928,-177397,0,35,6.4
40252,142397,0,45,5.8
-8076,158673,0,35,5.7
45445,148584,0,155,5.6
-1916,120094,0,35,6.7
-2078,120462,0,38,6.2
-8.74,157558,0,15,5.7
43.54,147096,0,40,5.9
-48946,31122,0,15,6.2
56.28,-161493,0,186.1,5.7
39503,143.07,0,32.1,7
-591,132909,0,35,5.7
39362,142955,0,27.5,6.3
39235,143187,0,30,5.6
39421,143097,0,30,6.2
39306,142992,0,24.5,5.7
45.25,153351,0,10,5.7
26.88,126514,0,140,5.6
5591,-82549,0,10,6.2
51633,159325,0,30,5.7
-53827,8766,0,10,5.9
41054,143259,0,37.6,6.3
-12301,166567,0,50,6.3
38745,143918,0,25,6.4
-5.61,-77086,0,15,6.8
-44054,-75583,0,20,5.8
-5573,-77184,0,15,5.7
-5705,-77258,0,15,5.7
40406,143767,0,18.2,6.1
39585,143587,0,20.7,5.8
42037,142897,0,45,5.8
-22207,171315,0,80,5.9
35999,139348,0,60.6,6.1
17515,-100273,0,57.9,6.4
-29915,-177.69,0,55,5.7
-2712,138891,0,45,6
38478,142153,0,47,6.3
-6477,133887,0,55,5.8
-36772,78413,0,15,6
40211,143472,0,20,5.9
39554,143238,0,21.8,6
39623,143277,0,19.9,6
-8619,125008,0,12.4,5.9
8727,93626,0,15,5.8
-3112,150.6,0,15,5.7
-54.73,1.5,0,10,6
-20154,169011,0,38.4,5.6
40387,143505,0,26.7,6
-30725,-178217,0,45,7.3
45558,146861,0,17.3,5.8
-19188,176024,0,15,5.7
55.42,166565,0,23.6,6.1
-22531,-174.86,0,45,6.3
-291,133409,0,20,6.2
-6987,-80544,0,31.8,6.5
-26822,-177.09,0,127.2,5.7
16316,122067,0,25,7.6
27579,60979,0,67.4,5.9
16519,-97739,0,25,7.3
25637,128.49,0,15,6.7
16475,122.23,0,25,6.4
6498,126777,0,100,6.1
33231,132192,0,45.7,6.8
43024,144844,0,59.9,5.8
36363,141587,0,37.6,5.8
1514,126234,0,23,7.6
1328,126478,0,20,5.8
1402,126182,0,25,6.5
1619,126297,0,30,5.9
-15242,-73924,0,90.2,5.8
52053,-179955,0,165.2,5.7
1584,126483,0,30,6
1704,126477,0,30,5.8
-15625,167662,0,125,5.7
15103,122492,0,22.5,5.7
18201,-103232,0,20,6
157,119802,0,20,7.2
-12.76,166188,0,25,5.6
38589,143574,0,15,5.9
16557,-98.03,0,30,5.6
1364,126268,0,35,6
-10188,159914,0,543.1,7.3
1159,126.1,0,35,5.8
5485,147082,0,10,5.8
-30775,-178766,0,15,6.5
52.96,171.15,0,25.6,6.2
-21989,-63554,0,533.6,6.3
40108,143.43,0,21,5.7
40056,143393,0,21.5,5.7
-20117,-174984,0,97.1,5.7
-16321,178161,0,20,5.8
12363,144545,0,27.5,5.5
-19962,176486,0,15,5.9
15.51,122058,0,20,6.4
34158,59083,0,10,7.1
34021,58178,0,15,6.2
41.86,32463,0,20,6.3
20561,-62.28,0,17.7,5.5
31008,131907,0,37.2,5.6
-58456,-25712,0,45,5.7
-3714,143074,0,30,6.3
-8752,-74434,0,142.3,6.1
-43037,-75175,0,17.9,5.9
-21516,-179.26,0,635.4,6.1
28375,53207,0,25,6.2
40.85,143338,0,27.2,6
-6024,148758,0,35,6.8
-6025,148843,0,65,6.1
-15274,-175415,0,25,6
-18173,167306,0,15,5.8
10697,-62748,0,103.4,6.5
42035,142676,0,58.3,6.7
-24261,-66952,0,190,5.7
-46451,166562,0,15,6.2
15573,-92536,0,124.8,6
-17692,-178459,0,587.5,5.6
-21071,-176812,0,249.2,6.1
-30.62,-177914,0,50,7.1
-6909,129083,0,150.6,6
-3624,143473,0,15,6.4
-13235,-76279,0,65,6.1
-3775,128493,0,105,5.8
-56186,-27225,0,100.9,6
-15119,-175174,0,15,6.2
26358,140635,0,500,7.3
41965,142759,0,35,6.5
-39846,87677,0,10,6.1
-23.34,-66582,0,209.3,5.6
-6078,148631,0,48.9,6.1
-20733,-178698,0,603.6,6
-31566,117071,0,15,6.5
-425,100575,0,75,5.9
29127,129575,0,20,5.7
24.95,122439,0,22.5,6.2
40433,144299,0,15,6
-3.33,143286,0,15,7
-3397,143492,0,15,5.7
5909,127031,0,45,6.3
49517,156078,0,55,5.7
33.51,140984,0,50,5.6
-12442,166.41,0,50,6.4
31348,141904,0,35,5.8
65393,-150072,0,10,6.7
1191,126.23,0,35,6.1
-16338,-73386,0,43.7,5.9
-14177,172113,0,597,6.5
2358,126856,0,42.2,6.1
40172,143442,0,27.1,5.9
27488,128483,0,53.6,5.8
40188,142.75,0,46,6.2
-16596,175932,0,35,5.9
9477,-72588,0,175.7,6.1
-3201,128862,0,35,5.6
-1238,-13862,0,18.6,6.2
16209,122262,0,35,6.1
1369,125716,0,85,5.6
13129,122553,0,10,5.6
-15444,-175693,0,25,6.4
40337,142468,0,40,5.9
5122,126847,0,50,6.4
-57609,-6883,0,10,5.6
-5326,151953,0,45,5.8
15102,-94802,0,20,6.4
-6.74,156118,0,173.5,5.8
-14148,23877,0,11.3,5.7
36482,26989,0,20,6.1
63929,-21954,0,10,6
-3517,146033,0,15,6.6
51465,175614,0,25,5.7
-44983,-80485,0,10,5.8
-20.67,169428,0,71.6,6
-6321,130418,0,90,5.7
9715,125884,0,97.9,5.9
-15961,-177862,0,435.8,5.6
51467,175638,0,25,5.9
51541,175767,0,30.2,6.2
51672,175729,0,25,6.2
60146,-153058,0,109.6,6.3
-19802,-177609,0,376.6,5.8
36128,70085,0,150.3,5.8
53434,160.07,0,44.1,6
37.2315,-116.4736667,1,1.4,5.52
36306,101772,0,25,5.6
56331,-153996,0,22.7,5.6
57489,-151445,0,33.1,5.6
51096,-179392,0,45,5.6
-56096,-27842,0,80.1,6
37.14,57899,0,10,5.5
51132,-179306,0,15,5.9
-6.85,129821,0,105,5.8
-7.97,158888,0,60,7
-10407,164479,0,10,6.9
11823,143419,0,45,5.6
28.92,130667,0,25,5.9
-7967,158999,0,50,5.8
36043,29221,0,25,6.4
-56756,-26865,0,130,6.4
44985,143238,0,244.7,7
-14849,167345,0,112.9,7.1
-10441,164.67,0,10,6.2
54899,166054,0,25,5.9
55901,162962,0,30.1,5.6
-21882,-179498,0,593.5,6.7
836,126005,0,35,6
55.84,162688,0,31.3,6.1
8654,137854,0,15,6.2
-17048,-171604,0,15,6
4569,127306,0,60,7.6
4192,128186,0,43.3,6.4
4356,128231,0,40,6
-15426,-174909,0,260,5.6
9252,126.46,0,35,5.7
3.8,128255,0,45,6
3882,128371,0,45,5.7
4254,128102,0,30,5.8
4738,127374,0,35,6.8
-717,121631,0,45,6.1
-8124,-79943,0,35,6.2
-22797,178.82,0,660,7.2
-22973,179076,0,662,5.9
41389,79307,0,13.3,6.1
-6784,126581,0,430.5,7.2
-13672,167219,0,210.1,5.7
3.65,128351,0,40,6.3
3524,128.21,0,75,6.3
3337,128176,0,55,6.3
3509,128311,0,35,6
-3201,118904,0,15,7
-6122,130946,0,35,6.2
5255,126512,0,65,5.7
36033,-10613,0,10,7.8
36181,-10.54,0,10,6.2
40028,27572,0,15,5.8
51574,159196,0,34.5,6
4031,128112,0,35,6.2
36394,70746,0,205.6,6.2
41.32,139.81,0,170,5.7
-4193,135504,0,20,6.3
-4103,135.64,0,20,5.7
-5589,147.23,0,198.7,6
12.78,-86812,0,179.8,5.7
-2736,126589,0,20,5.8
51303,-179068,0,42.3,5.7
38542,142886,0,38.8,6
44047,150906,0,12.9,5.6
28783,128435,0,168.5,6.5
31205,-114315,0,10,5.7
8697,127217,0,20,6.1
8734,127324,0,20,5.7
40.38,143882,0,17.1,5.8
31296,-114417,0,10,6
-15621,-176013,0,15,5.8
39083,28493,0,15,5.9
39237,28714,0,15,6.1
3745,128299,0,15,6
4575,127609,0,50,6.6
38515,28546,0,10,6.7
11875,41208,0,10,6.2
11886,41341,0,10,6.1
10324,56977,0,15,5.6
27575,33895,0,10,6.6
38502,134555,0,398.1,6.7
51117,173537,0,15,5.7
24315,-110154,0,15,5.9
54435,169.37,0,15.9,5.6
11884,41338,0,15,6.1
1339,-85024,0,15,6.3
38433,26631,0,15,5.8
76481,131227,0,15,5.5
-49191,30286,0,15,5.7
36825,139853,0,110.4,5.7
42082,131132,0,565,5.8
17747,80775,0,20,5.7
-6162,129789,0,167.5,6.4
39854,143647,0,10,6.1
-6006,113079,0,588.3,5.6
-3549,151019,0,25,6.5
-13488,166976,0,100,6.2
-13558,166773,0,35,6
39599,143616,0,10,5.9
-4524,132699,0,30,5.7
14092,-91058,0,70.7,5.6
32.15,131938,0,38.6,7
-26724,-113955,0,10,6.2
39893,143.35,0,34.5,6
12705,58403,0,17.9,5.6
7413,-82111,0,27.4,5.8
-30663,-71569,0,35,6
-30576,-71249,0,35,6.2
777,119.99,0,35,5.6
-57655,-25793,0,45,5.7
-22356,-177506,0,283.5,5.9
-7889,158.92,0,68.6,5.7
-16695,-174666,0,203.4,6.2
-17469,168798,0,10,6
11513,-86278,0,75,5.7
36.4,140736,0,50,5.6
-7221,120792,0,631.7,6.4
51294,-179831,0,28.3,6.9
34556,70826,0,30,5.6
16811,-61.24,0,34.8,6
-8897,158725,0,30,5.6
11734,125876,0,30,6
53179,-160.38,0,15,5.5
-31886,-178696,0,60,5.6
-57734,-25372,0,15,5.9
11793,125786,0,30,6
-2174,-76763,0,158.6,5.7
-32083,-177918,0,20,6.2
-32.16,-177984,0,20,6.1
-23558,-174819,0,15,5.8
40405,143794,0,15,5.8
34414,25169,0,22.4,6.1
49376,155.44,0,55,6.4
-8013,159044,0,55,5.8
19033,145477,0,202.6,6.5
-52744,160309,0,15,6.8
52537,-167919,0,32.7,5.8
28198,129969,0,40,5.6
53089,-162506,0,17.8,5.6
-5405,109603,0,557.1,5.7
49209,158499,0,15,5.7
51486,-179972,0,56.7,5.8
18265,-104779,0,20,5.7
-5894,146745,0,100,5.5
13443,123149,0,15,5.9
-30516,-178118,0,35,6.1
-62884,166684,0,10,6
-55791,147116,0,10,5.8
-3843,131523,0,25,5.8
16465,147287,0,25,5.9
2097,126.65,0,15,5.6
46429,153324,0,20,6
39849,143737,0,19.5,6.2
52.17,158845,0,57.3,5.9
38.31,119572,0,10,6.9
-18499,-63472,0,19,5.6
-17334,-72303,0,56.7,6.4
2905,124813,0,212.8,5.6
-11.8,166543,0,140,5.7
37.36,141669,0,47.3,5.6
-11917,-75132,0,10,6.1
-45672,35059,0,10,6.1
2.6,126532,0,30,5.6
21661,111803,0,20,5.7
-11651,165192,0,15,5.6
59266,-145401,0,15,5.7
30786,132423,0,20,5.7
-14816,167378,0,120,5.6
52.86,-170052,0,50,5.7
45407,150882,0,38.4,6.3
45478,150942,0,25,5.8
-4.27,153016,0,30,5.9
24125,123212,0,55,5.6
45336,151626,0,26.6,5.6
-5639,125331,0,525.1,6.3
1138,126181,0,26.9,6.9
-5316,153708,0,35,6.1
-5211,154109,0,100,5.6
36369,70891,0,193.2,5.9
-47715,-15654,0,15,6.1
-6069,129569,0,176.1,6.6
43552,147987,0,25,6.2
43634,147673,0,25,6.2
43599,147385,0,25,7.5
44007,148413,0,30,5.7
43208,147731,0,30,5.8
43666,147804,0,35,5.6
1848,126371,0,35,6.2
43235,147707,0,18.9,6.2
43301,147692,0,30.4,6.1
43584,148187,0,30,6.8
43789,148424,0,29.3,6.8
43768,148186,0,35,5.6
43323,147713,0,26.3,6
43518,147672,0,30.8,6.1
43948,148724,0,19.3,6.8
1702,126323,0,35,5.8
43522,148187,0,26.7,5.8
42858,146821,0,30,5.6
43378,147.9,0,31.1,6
43456,147482,0,35,5.8
43999,147853,0,35,6.1
44.14,148242,0,31,6.3
-5409,152071,0,40,5.8
43313,147647,0,27.5,7.1
43305,147885,0,19.2,6.3
21665,143.05,0,303.2,6.1
43.11,148292,0,25,6.1
43261,147.55,0,32.5,5.8
43097,147648,0,32.9,5.6
42666,141566,0,129.7,5.9
25213,-109188,0,15,6.5
25035,-109424,0,15,6.7
-55896,-123.21,0,10,6.1
24881,-109117,0,20,6
24679,-109222,0,20,5.6
43875,148.5,0,25,5.8
43731,148109,0,26.7,6.6
47941,153.68,0,105,6.3
43129,147.19,0,26.7,5.9
43664,148139,0,28.5,5.8
43.13,148011,0,25,5.8
-5739,151194,0,45,5.8
-15333,-173165,0,35,5.6
43279,147769,0,35,5.7
28779,143.83,0,15,5.6
-31456,-177.59,0,30,6
43267,147757,0,26.4,5.8
43573,147848,0,25.9,6.4
43232,146794,0,35,5.7
43.54,147.78,0,27.1,6.1
-27786,-66573,0,168.7,5.7
31343,140.33,0,30,5.9
46.57,153629,0,26.8,6
43.78,147456,0,30,5.7
22762,121656,0,25,5.9
43757,147485,0,41.6,5.7
36902,-12002,0,35,6.1
-8.81,157882,0,25,6.2
-8905,157963,0,25,6
-8887,157762,0,25,5.7
35794,137063,0,10,6.3
26158,128525,0,25.9,5.6
51207,-179222,0,34.2,6.7
51102,-179142,0,35,5.5
43144,147648,0,34.1,5.7
39643,74952,0,30,5.8
39637,74781,0,30,5.6
51827,175366,0,33.5,5.5
45532,151738,0,38.8,5.5
27069,127327,0,92.5,5.5
37.3141667,-116.4606667,1,1.2,5.82
31041,131458,0,35,6
31035,131207,0,35,5.8
6031,125.36,0,92.8,5.7
58406,-32168,0,10,6.1
-3082,141973,0,25,5.6
1684,-101067,0,10,6.2
2922,95795,0,30,6
4876,-32684,0,10,5.5
18729,-106929,0,25,6.1
15291,-45741,0,10,6.8
43686,147207,0,48.5,5.6
-60925,-55595,0,25,6
-7195,128747,0,131,5.8
43335,147772,0,25.2,5.8
-33268,19386,0,15,6.3
-31.66,-177823,0,15,6.2
-11841,-75051,0,10,6.6
-11803,-74942,0,10,5.8
-11842,-75031,0,10,6
638,-84982,0,15,6.3
-60793,-19785,0,10,5.7
-33016,-177933,0,20,5.7
15041,120018,0,45,5.8
39691,20593,0,20,5.6
-18746,169423,0,245,5.9
23041,94636,0,135,6.3
52474,173413,0,27.4,5.6
17358,-95198,0,96.5,5.6
51297,-179193,0,35,5.9
-4772,152593,0,65,5.7
-18167,-71411,0,25,5.7
34609,-121492,0,10,5.8
52324,-168696,0,27.1,5.6
43923,147919,0,45,5.6
-16167,-173704,0,115,5.8
44813,17339,0,15,6.1
-53449,23581,0,20,6.3
44854,17253,0,15,6.1
45513,151004,0,45,5.6
51279,-178975,0,30,6.6
23148,-107988,0,10,6.6
34589,-121428,0,10,6
51064,-178779,0,25,6
27793,60043,0,75,6.6
-16298,167586,0,15,5.7
-5765,151541,0,65,5.6
52.92,-168327,0,50,5.8
-27837,-71794,0,21.4,6
56404,-153565,0,15,5.7
2005,94489,0,25,7.6
57.65,163554,0,35,7.4
37118,71665,0,115.1,6.1
56106,-153864,0,17.8,6
-16841,167834,0,25,6
-59825,-28582,0,140,5.8
16.78,-60698,0,30,5.9
8187,126286,0,97.2,5.8
40726,144715,0,29.1,5.7
1734,127282,0,115,5.6
-15071,166.98,0,20,6.2
909,-28097,0,17.8,5.6
1354,126408,0,45,5.6
1956,126827,0,35,6.1
8142,58377,0,10,5.8
46254,142423,0,345,6.3
28188,130655,0,20,5.6
57.15,163178,0,30,5.9
15648,-59694,0,20,7.2
15771,-59783,0,20,5.6
16062,-59854,0,20,6.1
55109,-160395,0,39.8,5.6
16086,-59.65,0,20,5.7
43373,147809,0,28.8,5.7
16094,-59753,0,23.8,5.9
28532,129075,0,25,6.3
-29.4,-177169,0,35,5.6
24185,102543,0,11.3,7.1
23984,102732,0,15,5.9
-9583,151493,0,15,6.3
15785,-59808,0,36.7,6
-34.85,178782,0,199.4,6.8
-9166,117235,0,66.6,5.8
6785,126682,0,40,7.2
6.71,126863,0,40,5.7
6.71,126765,0,40,5.7
7326,126857,0,45,6
-10169,123233,0,25,6
60.25,-152734,0,97.6,5.6
21393,146713,0,18.3,5.8
-25946,-177219,0,70,6.8
-5344,154344,0,170,5.7
42523,143.05,0,35.1,6.4
6843,-104189,0,10,6.7
51258,177215,0,30,5.7
49678,154878,0,141.1,5.6
-12592,166488,0,35,6.5
-10829,165955,0,35,5.7
7.44,-72.1,0,18.6,5.8
-20672,-178766,0,605.9,6.1
-14575,167.34,0,164.9,5.9
43149,147667,0,30.8,5.7
43321,147489,0,29.7,6
43031,147763,0,25.9,5.8
43341,147929,0,29.3,5.7
15518,-99576,0,10,6.4
24371,102302,0,23.5,5.8
46943,154.2,0,22.2,6
46932,154204,0,25,5.7
12584,121952,0,15,6.7
54513,163189,0,20,6
12687,121924,0,25,6
23083,100771,0,10,6.1
47184,154092,0,15,6
47284,153782,0,15,6
-5936,130638,0,125,5.8
-5923,112997,0,622.8,6.5
-10012,-75633,0,39.8,5.9
-45,122999,0,138.3,5.9
9846,125912,0,55,5.6
-22378,170363,0,15,5.8
-20724,-176668,0,251.6,6
-8734,124062,0,85,5.7
27771,54.54,0,25,5.8
30607,103203,0,15,5.6
59.51,-143636,0,15,5.8
24126,122253,0,30,6.1
13567,120466,0,35,5.8
43439,147521,0,21,5.9
43473,147547,0,26.2,6.1
50144,-179788,0,10,6.1
-8012,119726,0,175.6,5.7
52487,-174915,0,164.1,7.1
27756,56316,0,25,5.6
12213,143847,0,20,6.2
-19746,-178538,0,621.2,5.6
7273,126891,0,35,6.1
1.77,126612,0,47.5,5.7
39579,143546,0,25,5.9
-19091,168672,0,30,6.6
44683,148909,0,54.5,6.2
12702,122247,0,25,5.8
-31077,116567,0,10,5.7
57399,-154058,0,39,6
-29701,-69397,0,116.7,6
-19159,168386,0,15,5.8
51411,173.58,0,23.2,6.3
5008,125339,0,50,5.7
24126,142874,0,20,5.6
40212,140312,0,143.4,5.7
29831,129496,0,157.4,5.7
-22.13,126691,0,10,6
37.3005,-116.5341667,1,1.2,5.54
288,119364,0,25,6.7
-6253,154667,0,60,6
39098,29.57,0,25,6.9
-17.07,168634,0,237.2,6.6
6754,126451,0,50,6.8
-5632,-80.2,0,73.1,5.7
-3629,69.61,0,20,5.9
39817,141944,0,65,5.7
-20277,-173861,0,15,5.9
-20666,-173859,0,25,6
15791,121.63,0,25,7.4
15662,121852,0,25,5.6
15527,121811,0,25,5.8
38304,22682,0,20,6.3
-13863,166821,0,45,5.9
15457,121723,0,25,6.5
45106,149.24,0,110,5.7
13067,-92371,0,10,5.8
-27595,-177911,0,163,5.7
59.61,-142594,0,15,6.1
-18966,-173545,0,25,5.8
15136,122064,0,22.5,6.9
15263,122063,0,19.1,5.7
15164,122443,0,22.5,5.6
-21.08,-174311,0,25,5.8
-33308,19486,0,10,5.7
15219,122624,0,25,6.2
34579,141629,0,25,6
59702,-142683,0,15,6.7
59804,-152.78,0,97.9,5.6
42928,147232,0,28.3,6.1
59571,-142807,0,15,5.9
38972,29753,0,18.4,6.1
38944,29747,0,17.5,6
-18715,169318,0,238.7,6.6
-9971,119065,0,25,5.8
-11437,119922,0,15,5.6
39071,28808,0,20,5.7
52967,171366,0,33.1,6
-8044,156373,0,15,5.8
-8025,156511,0,15,5.7
43217,146616,0,45.2,5.6
14425,-92847,0,35,6.6
14.52,-92653,0,35,7.3
-55288,-124.27,0,20,5.9
14.76,-93413,0,35,5.8
14545,-93254,0,35,6.6
14326,-93373,0,35,6
14635,-93393,0,35,5.8
15716,121695,0,32.4,5.9
14466,-93312,0,35,5.8
14499,-93689,0,35,5.9
-6816,125.34,0,545,5.6
-41767,79876,0,20,6.1
-4317,151837,0,180,6.2
18586,145303,0,605,6.1
-3.53,145239,0,15,5.6
43078,47131,0,12.5,6.1
43191,47.14,0,15,6.7
14228,-92.83,0,35,5.8
50224,91118,0,7,6.3
-5116,152296,0,60,5.7
-55801,-28148,0,55,6.1
51421,-178606,0,30,5.8
-57.45,-26041,0,40,5.8
27236,140.23,0,390,7.1
40256,143043,0,10,5.9
40139,143117,0,15,6.2
40267,143095,0,30,6
43873,147061,0,70,5.6
-14978,-173427,0,10,6
-11591,166411,0,55,6.3
12233,124592,0,106.5,5.8
-9183,-78737,0,45,7.9
-9975,-78352,0,50.6,6.1
-10258,-78614,0,50.3,5.6
-9302,-79092,0,45.4,6.2
-10169,-78616,0,49.4,5.8
-10206,-78748,0,48,5.7
5.83,-82627,0,10,5.8
-9777,-78772,0,56.7,5.7
-9956,-78536,0,54.9,6.4
42.51,78691,0,15,6.3
63322,146147,0,10,5.7
52161,159499,0,41.1,5.6
-15764,-172872,0,25,5.9
44859,149.53,0,45,6
-24418,-68413,0,110.6,6.6
-59232,158902,0,15,7.3
56624,-152225,0,20,5.6
-2927,139129,0,45,5.9
-52028,-74.07,0,15,7
-54476,-64499,0,10,7.2
5193,-82682,0,25,5.8
-16015,-71724,0,108.6,6
-61376,160668,0,10,5.8
-22261,-70276,0,60,6.5
15428,-45907,0,10,6.2
55031,-156639,0,25,5.6
43343,147551,0,30.3,6
51591,-131325,0,15,5.8
51692,-131055,0,18.3,7.4
-7833,158804,0,45,6.2
-9987,-78634,0,64.5,5.7
4131,126215,0,98.4,5.6
-8683,124,0,85.8,6.6
53466,160309,0,45,5.5
-21678,-179392,0,605.1,6.4
-9197,-79148,0,55,5.6
2067,126439,0,35,5.6
-10125,-78543,0,52,6
-51015,139266,0,10,6.1
7382,126.84,0,45,5.8
17901,-64638,0,143,6.1
43.81,148399,0,25.5,5.7
43721,148421,0,25.1,6.1
13938,120357,0,84.8,5.8
10769,125387,0,78.2,5.8
-19006,-173459,0,20,6.1
-22137,-174647,0,35,6.3
51329,-178508,0,35,6.1
-4056,152156,0,20,6.2
-15834,-173514,0,80,5.6
32053,131782,0,45,7
32158,131873,0,45,6.2
-37881,177546,0,95,6.3
39802,77679,0,14.7,6
25977,95.34,0,76.1,7
37733,55885,0,15,6.7
14248,51995,0,15,6.6
-1597,-72532,0,644.8,8
-15922,-173823,0,90,5.7
-7927,158.7,0,50,5.9
2644,97867,0,62.8,5.6
-9241,-79.09,0,73.5,5.8
-17853,-178109,0,556.4,6.1
1.1,126177,0,35,6
-13856,166677,0,45,6.4
-1119,-13887,0,13.2,6.3
-14057,166657,0,45,6.9
-60571,-25255,0,20,5.7
-13909,166651,0,45,6
-13871,166721,0,45,6.5
11892,-86.63,0,60,6.5
12022,-86683,0,60,5.6
-8991,117933,0,99.1,5.8
4521,123113,0,574.1,5.9
60538,-145537,0,25,6
-10526,161549,0,35,5.8
-56343,-142.65,0,10,6.4
18051,120486,0,45,5.9
-15223,-173298,0,10,6
15374,-95758,0,15,5.9
-4668,153137,0,60,6.5
-33802,-179615,0,55,5.9
51.03,135347,0,15,5.6
52.19,159409,0,35,5.8
52301,151613,0,647.6,7.3
17717,147629,0,25,6.6
-16904,167874,0,25,6.1
52224,151521,0,580.6,6.5
-50206,-114136,0,10,5.9
38751,142321,0,48.6,6.4
-34023,-72294,0,20,5.7
8821,127256,0,20,5.8
13124,144537,0,45,6
-33516,-71908,0,25,5.7
-6.45,154.61,0,35,6.4
-6525,154697,0,35,6.1
54573,162738,0,20,5.7
6214,-77488,0,15,6.6
6239,-77476,0,15,5.8
6375,-77438,0,15,6.5
-56276,-27421,0,101.1,5.7
53251,158.82,0,120.1,5.6
-13509,166602,0,60,6.3
20.73,122003,0,30,6
-6821,155007,0,35,6
-29174,-176753,0,25,5.6
-6809,130481,0,80,5.8
53828,160351,0,35.3,5.8
43758,147511,0,30,5.9
-3457,86146,0,15,6.3
-31915,-177896,0,25,6.3
-32003,-178011,0,25,6.5
-32049,-177898,0,25,6.2
-4.2,143091,0,135,5.8
43276,148115,0,32.3,5.7
43424,147932,0,32.5,6.4
43489,147.11,0,35,6.1
39237,140718,0,15,6.2
74697,8694,0,15,5.6
-36.36,-97337,0,10,5.6
-36533,-97292,0,10,5.7
-13666,66374,0,15,5.8
9131,93926,0,25.4,6.4
79744,2675,0,15,5.7
-41361,80434,0,20,6
-4999,145396,0,60,6.9
-59661,-26.54,0,25,5.9
61981,-151024,0,76.5,5.7
18333,120792,0,32.5,5.6
6813,-82609,0,10,5.8
18477,120837,0,32.5,5.6
9066,126421,0,40,6.1
-3428,135544,0,35,6.7
29477,56714,0,98.1,5.5
-31958,-178149,0,25,5.6
-5135,145077,0,15,6.3
-22126,-69957,0,35.6,5.8
12081,123863,0,13.5,6.5
12708,143227,0,80,5.8
22.78,121349,0,29.5,6.2
-6.08,148591,0,50,5.8
-1019,126814,0,15,5.6
35.29,-35796,0,15,5.9
-21723,175408,0,577.3,5.7
-28871,-112701,0,10,6
28.15,142.61,0,25,5.6
43411,146997,0,35,5.9
2199,128322,0,125,5.6
15045,120047,0,62.8,5.8
18.35,146034,0,81.7,5.6
47328,152556,0,125,5.6
-2.02,134169,0,25,5.7
43489,-128038,0,10,5.9
24336,122426,0,55,5.7
-972,126791,0,15,5.7
-21092,-69797,0,44.9,5.9
-21019,-69.86,0,45.2,6
-4164,142904,0,125,6
-11803,-13.97,0,20,6.4
-5905,152619,0,20,5.6
-10974,163362,0,10,6.2
51289,-175348,0,25,6
-15589,-172933,0,30,5.6
51385,-175389,0,30,5.7
-11154,163377,0,30,7
7323,-76025,0,24.1,5.7
-1015,126749,0,25,5.8
-23222,-69988,0,39.2,6.5
-6.4,129995,0,140,5.8
-6267,130077,0,140,5.6
41787,143742,0,40,6.5
29773,140175,0,184.6,6.7
-30838,-71146,0,50.7,6.5
16075,-99531,0,10,5.7
-4026,-80542,0,25,7.2
52887,-169.57,0,80,5.7
-4093,-80987,0,35.8,5.6
1506,127276,0,115,5.7
-4104,-80797,0,38,5.7
-20812,-177794,0,407.6,5.6
-1436,-80907,0,15,5.9
-14381,167383,0,180,5.8
5975,-77501,0,20,5.7
-56167,-27564,0,110,6
5148,123547,0,527.7,5.8
-1542,99885,0,42.3,6.2
-9098,116393,0,75.3,5.9
12.43,143027,0,30,5.8
-9203,116.46,0,70.5,5.6
15.92,-93625,0,101.6,5.9
-394,-19.24,0,15,5.9
-5242,153.52,0,55,6.6
-10436,161395,0,30,6.7
-3974,-81.02,0,35,5.9
1433,99069,0,88.4,5.6
-4.19,141183,0,35,6
-55918,-2668,0,15,7.1
-29644,-111835,0,10,5.7
34.53,137151,0,42.1,5.8
36374,141231,0,35,5.6
52282,-173241,0,89.9,5.8
47341,154247,0,35,6.2
-3184,139722,0,30,7.7
-3078,139674,0,30,6.6
-3337,139757,0,30,6
-3.2,139784,0,30,6
-3.5,140095,0,30,6.2
-3281,139.89,0,30,5.8
-3106,139594,0,30,5.9
-3261,139993,0,30,6
-3298,139834,0,30,5.7
9829,138284,0,10,5.8
-3.39,139993,0,30,5.9
-3092,139575,0,30,5.9
-3035,139737,0,30,5.9
-56037,-27657,0,70,5.9
1058,125843,0,10,5.7
41611,142.75,0,45,5.5
